Start Date (in UTC),Account Name,Currency,Campaign Group ID,Campaign Group Name,Campaign Group Status,Campaign Group Start Date,Campaign Group End Date,Campaign ID,Campaign Name,Campaign Objective,Campaign Type,Campaign Status,Cost Type,Campaign Start Date,Campaign End Date,Creative Name,Ad ID,Creative Status,Ad Introduction Text,Ad Headline,Ad Line,Click URL,Sponsored Update Type,DSC Name,Video Length (in Seconds),Carousel Card,Impressions,Clicks,Click Through Rate,Average CPM,Average CPC,Card Impressions,Card Clicks,Card Click Through Rate,Reactions,Comments,Shares,Follows,Other Clicks,Total Social Actions,Total Engagements,Engagement Rate,Viral Impressions,Viral Clicks,Viral Reactions,Viral Comments,Viral Shares,Viral Follows,Viral Other Clicks,Conversions,Post-Click Conversions,View-Through Conversions,Conversion Rate,Cost per Conversion,Total Conversion Value,Return on Ad Spend,Viral Conversions,Viral Post-Click Conversions,Viral View-Through Conversions,Leads,Lead Forms Opened,Lead Form Completion Rate,Cost per Lead,Video Plays,Video Views,Video View Rate,Video Views at 25%,Video Views at 50%,Video Views at 75%,Video Completions,Video Completion Rate,Total Video Watch Time (in Seconds),Average Video Watch Time (in Seconds),Full Screen Plays,eCPV,Viral Video Plays,Viral Video Views,Viral Video Views at 25%,Viral Video Views at 50%,Viral Video Views at 75%,Viral Video Completions,Viral Video Completion Rate,Viral Video Full Screen Plays,Event Registrations,Click Event Registrations,View Event Registrations,Viral Event Registrations,Viral Click Event Registrations,Viral View Event Registrations,Clicks to Landing Page,Clicks to LinkedIn Page,Leads (Work Email),Lead Form Completion Rate (Work Email),Cost Per Lead (Work Email),Member Follows,Clicks to Member Profile,Qualified Leads,Cost Per Qualified Lead,Average Dwell Time (in Seconds),Subscriptions,Viral Subscriptions
8/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728830703,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,91328,55,0.06%,6.06,10.06,,,,0,0,0,0,0,0,55,0.06%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,86304,47506,52.02%,48236,37904,31797,23824,26.09%,0,0,2,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,54,0,0,0%,0,0,0,0,0,16.22201004,0,0
9/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728830703,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,138403,72,0.05%,4.77,9.18,,,,0,0,0,0,0,0,72,0.05%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,140102,60456,43.68%,76513,61606,53436,42083,30.41%,0,0,3,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,72,0,0,0%,0,0,0,0,0,16.92536601,0,0
10/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728830703,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,47730,20,0.04%,3.15,7.51,,,,0,0,0,0,0,0,20,0.04%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,47666,27982,58.63%,31545,25814,22687,15386,32.24%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,20,0,0,0%,0,0,0,0,0,19.24153491,0,0
11/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728830703,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,23305,3,0.01%,3.38,26.23,,,,0,0,0,0,0,0,3,0.01%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,23219,13769,59.08%,15060,11725,9807,6717,28.82%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,3,0,0,0%,0,0,0,0,0,19.08917333,0,0
12/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728830703,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,61650,21,0.03%,3.27,9.59,,,,0,0,0,0,0,0,21,0.03%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,60973,40996,66.50%,39212,28924,22853,16207,26.29%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,21,0,0,0%,0,0,0,0,0,18.74044904,0,0
7/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 15sec 16x9,728831063,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_ble&utm_term=0,DSC,2025 CMU Brand Anthem 15sec 16x9,15,,62027,62,0.10%,7.22,7.22,,,,0,0,0,0,6,6,63,0.10%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,54772,29018,46.78%,34991,30078,26924,24232,39.07%,0,0,3,0.02,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,57,0,0,0%,0,0,0,0,0,8.814705842,0,0
8/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 15sec 16x9,728831063,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_ble&utm_term=0,DSC,2025 CMU Brand Anthem 15sec 16x9,15,,77138,45,0.06%,7.15,12.26,,,,0,0,0,0,0,0,45,0.06%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,70790,40026,51.89%,47048,39826,34990,30894,40.05%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,45,0,0,0%,0,0,0,0,0,9.313705693,0,0
9/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 15sec 16x9,728831063,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_ble&utm_term=0,DSC,2025 CMU Brand Anthem 15sec 16x9,15,,101129,72,0.07%,5.81,8.16,,,,0,0,0,0,0,0,72,0.07%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,101612,44296,43.80%,63127,53348,46555,41836,41.37%,0,0,1,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,72,0,0,0%,0,0,0,0,0,10.1973261,0,0
10/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 15sec 16x9,728831063,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_ble&utm_term=0,DSC,2025 CMU Brand Anthem 15sec 16x9,15,,70356,29,0.04%,4.15,10.06,,,,0,0,0,0,0,0,29,0.04%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,70295,32992,46.89%,49796,42255,36910,32766,46.57%,0,0,1,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,29,0,0,0%,0,0,0,0,0,10.55736789,0,0
11/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 15sec 16x9,728831063,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_ble&utm_term=0,DSC,2025 CMU Brand Anthem 15sec 16x9,15,,19297,3,0.02%,4.34,27.94,,,,0,0,0,0,0,0,3,0.02%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,19367,9505,49.26%,14120,11700,9979,8570,44.41%,0,0,1,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,3,0,0,0%,0,0,0,0,0,10.13041161,0,0
12/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 15sec 16x9,728831063,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_ble&utm_term=0,DSC,2025 CMU Brand Anthem 15sec 16x9,15,,10727,1,0.01%,7.11,76.23,,,,0,0,0,0,0,0,1,0.01%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,11342,4059,37.84%,7205,6178,5361,4558,42.49%,0,0,1,0.02,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,1,0,0,0%,0,0,0,0,0,9.894572862,0,0
7/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 16x9,728850383,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 16x9,30,,35622,18,0.05%,5.79,11.46,,,,0,0,0,0,0,0,18,0.05%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,29583,17339,48.68%,16311,12894,10522,7657,21.50%,0,0,1,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,18,0,0,0%,0,0,0,0,0,14.37863632,0,0
8/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 16x9,728850383,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 16x9,30,,24433,11,0.05%,5.94,13.19,,,,0,0,0,0,0,0,11,0.05%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,22722,13122,53.71%,12414,9617,7896,6210,25.42%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,11,0,0,0%,0,0,0,0,0,14.07967557,0,0
9/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 16x9,728850383,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 16x9,30,,52586,22,0.04%,4.33,10.35,,,,0,0,0,0,0,0,22,0.04%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,52995,27168,51.66%,28095,21714,18756,13912,26.46%,0,0,1,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,22,0,0,0%,0,0,0,0,0,18.04446703,0,0
10/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 16x9,728850383,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 16x9,30,,77279,31,0.04%,3.17,7.9,,,,0,0,0,0,0,0,31,0.04%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,77636,44823,58.00%,51130,41078,36165,25229,32.65%,0,0,1,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,31,0,0,0%,0,0,0,0,0,19.57334564,0,0
11/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 16x9,728850383,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 16x9,30,,30284,3,0.01%,3.16,31.95,,,,0,0,0,0,0,0,3,0.01%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,30545,17222,56.87%,20215,15100,12628,9394,31.02%,0,0,2,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,3,0,0,0%,0,0,0,0,0,19.05108575,0,0
12/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406090053,CMU + Government Funding,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 16x9,728850383,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 16x9,30,,71625,22,0.03%,3.75,12.19,,,,0,0,0,0,0,0,22,0.03%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,71989,41049,57.31%,45787,34451,27730,20927,29.22%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,22,0,0,0%,0,0,0,0,0,18.25243698,0,0
7/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728860283,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,14614,23,0.16%,8.36,5.31,,,,1,0,0,0,10,11,23,0.16%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,13184,7341,50.23%,6592,5261,4293,3233,22.12%,0,0,3,0.02,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,12,0,0,0%,0,0,0,0,0,11.98412528,0,0
8/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728860283,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,101656,145,0.14%,7.32,5.13,,,,0,0,0,0,69,69,151,0.15%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,98893,50142,49.33%,51071,40035,33795,25888,25.47%,0,0,10,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,70,4,0,0%,0,0,0,0,0,14.53332127,0,0
9/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728860283,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,82138,81,0.10%,6.15,6.24,,,,1,0,0,0,21,22,85,0.10%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,82863,37848,46.08%,42107,32175,27337,21054,25.63%,0,0,2,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,59,2,0,0%,0,0,0,0,0,14.52763525,0,0
10/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728860283,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,17568,5,0.03%,4.47,15.71,,,,0,0,0,0,1,1,5,0.03%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,17537,8785,50.01%,8774,6345,5276,3951,22.49%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,4,0,0,0%,0,0,0,0,0,17.54552325,0,0
11/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728860283,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,75941,34,0.05%,4.74,10.58,,,,0,0,1,0,6,7,37,0.05%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,73566,36884,48.57%,42363,30898,24834,19170,25.24%,0,0,1,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,30,0,0,0%,0,0,0,0,0,17.02916038,0,0
12/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 9x16,728860283,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 9x16,30,,89808,67,0.08%,6.97,9.35,,,,2,0,0,0,13,15,71,0.08%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,87691,42860,47.72%,50484,36186,29070,23411,26.07%,0,0,11,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,52,1,0,0%,0,0,0,0,0,15.79747248,0,0
7/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 1x1,728870163,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 1x1,30,,58842,98,0.17%,7.61,4.57,,,,0,0,0,0,42,42,99,0.17%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,52663,28657,48.70%,27098,21518,17792,13282,22.57%,0,0,4,0.02,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,50,4,0,0%,0,0,0,0,0,12.273772,0,0
8/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 1x1,728870163,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 1x1,30,,18555,25,0.14%,8.02,5.95,,,,3,0,0,0,7,10,25,0.14%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,17805,10388,55.99%,8793,6690,5491,4058,21.87%,0,0,3,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,12,0,0,0%,0,0,0,0,0,11.60264441,0,0
9/1/25,Carnegie Mellon University,USD,756777213,UCM - Work That Matters Anthem - LinkedIn - 7.10-12.31,Paused,7/10/25,12/31/25,406080423,CMU + Community,Brand awareness,Sponsored Update,Completed,CPM,7/10/25,12/31/25,2025 CMU Brand Anthem 30sec 1x1,728870163,Active,"Carnegie Mellon University is where researchers, scholars and artists come together to ask bold questions, solve complex problems and make real change. ",Where What If Becomes What's Next,,https://www.cmu.edu/work-that-matters/?utm_campaign=research-impact&utm_source=li&utm_medium=video&utm_content=general_cmu&utm_term=0,DSC,2025 CMU Brand Anthem 30sec 1x1,30,,53650,41,0.08%,5.75,7.52,,,,0,0,0,0,2,2,41,0.08%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,53949,26915,50.17%,27779,21448,18303,13597,25.34%,0,0,0,0.01,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,39,0,0,0%,0,0,0,0,0,16.61440826,0,0
